eventId,eventCount,uuid,eventFlag,ipAddress,timestamp,timezone,latitude,longitude
2166,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,,1.68851E+12,America/Los_Angeles,38.214249,-122.137878
2167,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,107.1.193.49,1.68851E+12,America/Los_Angeles,38.214286,-122.137827
2168,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,107.1.193.49,1.68851E+12,America/Los_Angeles,38.214207,-122.137868
2169,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,107.1.193.49,1.68851E+12,America/Los_Angeles,38.214227,-122.137826
2170,19,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,107.1.193.49,1.68851E+12,America/Los_Angeles,38.214237,-122.137886
2171,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33587200,107.1.193.49,1.68851E+12,America/Los_Angeles,38.214251,-122.137823
2172,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,107.1.193.49,1.68851E+12,America/Los_Angeles,38.21426,-122.13787
2173,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33587200,107.1.193.49,1.68851E+12,America/Los_Angeles,38.214276,-122.137823
2174,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,33587200,107.1.193.49,1.68851E+12,America/Los_Angeles,38.2142,-122.13781
2175,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33587200,107.1.193.49,1.68851E+12,America/Los_Angeles,38.21428,-122.13788
2176,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,33587200,107.1.193.49,1.68851E+12,America/Los_Angeles,38.21421,-122.13789
2177,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33587200,107.1.193.49,1.68851E+12,America/Los_Angeles,38.214244,-122.137804
2178,9,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,107.139.36.49,1.68851E+12,America/Los_Angeles,38.128159,-122.107353
2179,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,107.139.36.49,1.68851E+12,America/Los_Angeles,38.12813,-122.1073
2180,4,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,107.139.36.49,1.68851E+12,America/Los_Angeles,38.12815,-122.10736
2181,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,33570816,104.11.62.1,1.68851E+12,America/Los_Angeles,38.049582,-122.13003
2182,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,104.11.62.1,1.68851E+12,America/Los_Angeles,38.049518,-122.13004
2183,15,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,104.11.62.1,1.68851E+12,America/Los_Angeles,38.049534,-122.130013
2184,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,104.11.62.1,1.68851E+12,America/Los_Angeles,38.049505,-122.13008
2185,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,104.11.62.1,1.68851E+12,America/Los_Angeles,38.04956,-122.13006
2186,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33587200,104.11.62.1,1.68851E+12,America/Los_Angeles,38.049587,-122.13008
2187,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33587200,104.11.62.1,1.68851E+12,America/Los_Angeles,38.049578,-122.13007
2188,12,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,104.11.62.1,1.68851E+12,America/Los_Angeles,38.049541,-122.13002
2189,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,33587200,104.11.62.1,1.68851E+12,America/Los_Angeles,38.04951,-122.13007
2190,4,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,104.11.62.1,1.68851E+12,America/Los_Angeles,38.04951,-122.13001
2191,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33587200,104.11.62.1,1.68851E+12,America/Los_Angeles,38.04953,-122.13001
2192,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,,1.68851E+12,America/Los_Angeles,38.049574,-122.13004
2193,5,bd7b10e3-9199-3ee8-866b-1a08574fed07,33636352,104.11.62.1,1.68851E+12,America/Los_Angeles,37.98158,-122.06611
2194,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33636352,104.11.62.1,1.68851E+12,America/Los_Angeles,37.98154,-122.06612
2195,11,bd7b10e3-9199-3ee8-866b-1a08574fed07,33636352,104.11.62.1,1.68851E+12,America/Los_Angeles,37.98156,-122.066162
2196,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33636352,104.11.62.1,1.68851E+12,America/Los_Angeles,37.98151,-122.06616
2197,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33619968,,1.68851E+12,America/Los_Angeles,37.98157,-122.06612
2198,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33619968,104.11.62.1,1.68851E+12,America/Los_Angeles,37.98154,-122.06613
2199,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,33619968,104.11.62.1,1.68851E+12,America/Los_Angeles,37.98155,-122.06617
2200,7,bd7b10e3-9199-3ee8-866b-1a08574fed07,33636352,104.11.62.1,1.68851E+12,America/Los_Angeles,37.98155,-122.06615
2201,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33636352,104.11.62.1,1.68851E+12,America/Los_Angeles,37.98158,-122.06616
2202,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,33619968,104.11.62.1,1.68851E+12,America/Los_Angeles,37.98158,-122.06614
2203,20,bd7b10e3-9199-3ee8-866b-1a08574fed07,33636352,104.11.60.49,1.68851E+12,America/Los_Angeles,37.894291,-122.066818
2204,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33636352,104.11.60.49,1.68851E+12,America/Los_Angeles,37.89425,-122.066828
2205,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,33636352,104.11.60.49,1.68851E+12,America/Los_Angeles,37.89425,-122.0668
2206,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33619968,104.11.60.49,1.68851E+12,America/Los_Angeles,37.89421,-122.06686
2207,4,bd7b10e3-9199-3ee8-866b-1a08574fed07,33636352,104.11.60.49,1.68851E+12,America/Los_Angeles,37.89426,-122.066802
2208,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33619968,104.11.60.49,1.68851E+12,America/Los_Angeles,37.8942,-122.066841
2209,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,104.11.60.49,1.68851E+12,America/Los_Angeles,37.89435,-122.06683
2210,5,bd7b10e3-9199-3ee8-866b-1a08574fed07,33636352,104.143.92.49,1.68851E+12,America/Los_Angeles,37.827245,-121.99734
2211,6,bd7b10e3-9199-3ee8-866b-1a08574fed07,33636352,104.143.92.49,1.68851E+12,America/Los_Angeles,37.827221,-121.99736
2212,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,33619968,104.143.92.49,1.68851E+12,America/Los_Angeles,37.82725,-121.99737
2213,8,bd7b10e3-9199-3ee8-866b-1a08574fed07,33636352,104.143.92.49,1.68851E+12,America/Los_Angeles,37.827274,-121.99733
2214,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,33636352,104.143.92.49,1.68851E+12,America/Los_Angeles,37.827275,-121.99733
2215,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,33619968,104.143.92.49,1.68851E+12,America/Los_Angeles,37.82726,-121.99731
2216,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,33636352,104.143.92.49,1.68851E+12,America/Los_Angeles,37.827275,-121.99736
2217,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33636352,104.143.92.49,1.68851E+12,America/Los_Angeles,37.82726,-121.99738
2218,4,bd7b10e3-9199-3ee8-866b-1a08574fed07,33636352,104.143.92.49,1.68851E+12,America/Los_Angeles,37.827227,-121.99733
2219,13,bd7b10e3-9199-3ee8-866b-1a08574fed07,33636352,104.143.92.49,1.68851E+12,America/Los_Angeles,37.827236,-121.99733
2220,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33619968,,1.68851E+12,America/Los_Angeles,37.82721,-121.99735
2221,13,bd7b10e3-9199-3ee8-866b-1a08574fed07,33619968,104.143.92.49,1.68851E+12,America/Los_Angeles,37.827283,-121.99734
2222,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33619968,104.143.92.49,1.68851E+12,America/Los_Angeles,37.827207,-121.99733
2223,3,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,,1.68851E+12,America/Los_Angeles,37.741445,-121.953683
2224,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33554432,,1.68851E+12,America/Los_Angeles,37.741442,-121.953644
2225,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33554432,,1.68851E+12,America/Los_Angeles,37.741431,-121.953622
2226,7,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,,1.68851E+12,America/Los_Angeles,37.741436,-121.953674
2227,5,bd7b10e3-9199-3ee8-866b-1a08574fed07,33636352,,1.68851E+12,America/Los_Angeles,37.655022,-121.899132
2228,4,bd7b10e3-9199-3ee8-866b-1a08574fed07,33636352,,1.68851E+12,America/Los_Angeles,37.65501,-121.899139
2229,6,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,,1.68851E+12,America/Los_Angeles,37.561508,-121.906517
2230,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,,1.68851E+12,America/Los_Angeles,37.56152,-121.90651
2231,11,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,104.193.128.49,1.68851E+12,America/Los_Angeles,37.492424,-121.927269
2232,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33587200,104.193.128.49,1.68851E+12,America/Los_Angeles,37.4924,-121.92726
2233,9,bd7b10e3-9199-3ee8-866b-1a08574fed07,33603584,104.193.128.49,1.68851E+12,America/Los_Angeles,37.492413,-121.927277
2234,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,33587200,104.193.128.49,1.68851E+12,America/Los_Angeles,37.492488,-121.92724
2235,6,bd7b10e3-9199-3ee8-866b-1a08574fed07,168869888,,1.68851E+12,America/Los_Angeles,37.475707,-121.932515
2236,5,bd7b10e3-9199-3ee8-866b-1a08574fed07,167837696,,1.68851E+12,America/Los_Angeles,37.489323,-121.930099
2237,8,bd7b10e3-9199-3ee8-866b-1a08574fed07,169902080,,1.68851E+12,America/Los_Angeles,37.485878,-121.934456
2238,7,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,,1.68851E+12,America/Los_Angeles,37.485886,-121.934464
2239,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167772160,,1.68851E+12,America/Los_Angeles,37.475741,-121.932582
2240,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,,1.68851E+12,America/Los_Angeles,37.475707,-121.93251
2241,7,bd7b10e3-9199-3ee8-866b-1a08574fed07,168869888,,1.68851E+12,America/Los_Angeles,37.475708,-121.932526
2242,3,bd7b10e3-9199-3ee8-866b-1a08574fed07,167854080,,1.68851E+12,America/Los_Angeles,37.489314,-121.9301
2243,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,168869888,104.193.128.49,1.68851E+12,America/Los_Angeles,37.46367,-121.92643
2244,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,104.193.128.49,1.68851E+12,America/Los_Angeles,37.46364,-121.92648
2245,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,104.193.128.49,1.68851E+12,America/Los_Angeles,37.46368,-121.92641
2246,13,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,104.193.128.49,1.68851E+12,America/Los_Angeles,37.463626,-121.926423
2247,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,104.193.128.49,1.68851E+12,America/Los_Angeles,37.46366,-121.92641
2248,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167804928,104.193.128.49,1.68851E+12,America/Los_Angeles,37.463666,-121.926472
2249,14,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,104.193.128.49,1.68851E+12,America/Los_Angeles,37.463615,-121.926414
2250,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167804928,104.193.128.49,1.68851E+12,America/Los_Angeles,37.463646,-121.926412
2251,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,104.193.128.49,1.68851E+12,America/Los_Angeles,37.46363,-121.92647
2252,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,167804928,104.193.128.49,1.68851E+12,America/Los_Angeles,37.46367,-121.92646
2253,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167804928,104.193.128.49,1.68851E+12,America/Los_Angeles,37.463614,-121.926467
2254,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167804928,104.193.128.49,1.68851E+12,America/Los_Angeles,37.463607,-121.926482
2255,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,104.193.128.49,1.68851E+12,America/Los_Angeles,37.450261,-121.92221
2256,3,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,104.193.128.49,1.68851E+12,America/Los_Angeles,37.4502,-121.92222
2257,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,104.193.128.49,1.68851E+12,America/Los_Angeles,37.4502,-121.92224
2258,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,104.193.128.49,1.68851E+12,America/Los_Angeles,37.45022,-121.92228
2259,20,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,104.193.128.49,1.68851E+12,America/Los_Angeles,37.450245,-121.922234
2260,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,104.193.128.49,1.68851E+12,America/Los_Angeles,37.45026,-121.92226
2261,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167804928,,1.68851E+12,America/Los_Angeles,37.45025,-121.92222
2262,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,167804928,104.193.128.49,1.68851E+12,America/Los_Angeles,37.450257,-121.92224
2263,11,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,104.193.128.49,1.68851E+12,America/Los_Angeles,37.450233,-121.922241
2264,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,167804928,104.193.128.49,1.68851E+12,America/Los_Angeles,37.450276,-121.92226
2265,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,104.193.128.49,1.68851E+12,America/Los_Angeles,37.45028,-121.9222
2266,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.424934,-121.91637
2267,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.42491,-121.91633
2268,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.42492,-121.91638
2269,8,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.424965,-121.916328
2270,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.424971,-121.91634
2271,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.42498,-121.91637
2272,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,173047808,103.211.180.1,1.68851E+12,America/Los_Angeles,37.437108,-121.91966
2273,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,171999232,103.211.180.1,1.68851E+12,America/Los_Angeles,37.4371,-121.9196
2274,18,bd7b10e3-9199-3ee8-866b-1a08574fed07,172015616,103.211.180.1,1.68851E+12,America/Los_Angeles,37.437183,-121.919678
2275,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,171999232,103.211.180.1,1.68851E+12,America/Los_Angeles,37.437173,-121.91961
2276,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,171999232,103.211.180.1,1.68851E+12,America/Los_Angeles,37.437104,-121.91968
2277,5,bd7b10e3-9199-3ee8-866b-1a08574fed07,171999232,103.211.180.1,1.68851E+12,America/Los_Angeles,37.437128,-121.91962
2278,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,172015616,,1.68851E+12,America/Los_Angeles,37.437147,-121.91968
2279,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,171999232,103.211.180.1,1.68851E+12,America/Los_Angeles,37.437114,-121.91964
2280,18,bd7b10e3-9199-3ee8-866b-1a08574fed07,172015616,103.211.180.1,1.68851E+12,America/Los_Angeles,37.437174,-121.91967
2281,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,171999232,103.211.180.1,1.68851E+12,America/Los_Angeles,37.43711,-121.91962
2282,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,171999232,103.211.180.1,1.68851E+12,America/Los_Angeles,37.437115,-121.91961
2283,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,171966464,103.211.180.1,1.68851E+12,America/Los_Angeles,37.437138,-121.91967
2284,4,bd7b10e3-9199-3ee8-866b-1a08574fed07,171999232,103.211.180.1,1.68851E+12,America/Los_Angeles,37.43717,-121.91965
2285,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,171999232,103.211.180.1,1.68851E+12,America/Los_Angeles,37.437141,-121.91964
2286,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.42491,-121.91637
2287,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.424942,-121.91638
2288,16,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.424953,-121.916344
2289,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.42495,-121.91632
2290,7,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.413235,-121.91234
2291,3,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.413235,-121.912338
2292,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.41322,-121.91237
2293,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167804928,103.211.180.1,1.68851E+12,America/Los_Angeles,37.413235,-121.91231
2294,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,167804928,103.211.180.1,1.68851E+12,America/Los_Angeles,37.41326,-121.91234
2295,3,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.41323,-121.91237
2296,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167772160,103.211.180.1,1.68851E+12,America/Los_Angeles,37.413246,-121.91237
2297,14,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.413246,-121.912331
2298,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.413274,-121.91232
2299,12,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.413235,-121.91238
2300,4,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.4004,-121.90877
2301,5,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.400423,-121.90877
2302,11,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.400414,-121.908783
2303,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,168869888,103.211.180.1,1.68851E+12,America/Los_Angeles,37.4004,-121.90873
2304,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.373166,-121.90237
2305,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.37312,-121.90238
2306,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.37315,-121.90236
2307,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167804928,103.211.180.1,1.68851E+12,America/Los_Angeles,37.373148,-121.90231
2308,14,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.373184,-121.902351
2309,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,167804928,103.211.180.1,1.68851E+12,America/Los_Angeles,37.37317,-121.90237
2310,10,bd7b10e3-9199-3ee8-866b-1a08574fed07,173064192,103.211.180.1,1.68851E+12,America/Los_Angeles,37.386921,-121.905579
2311,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,171999232,103.211.180.1,1.68851E+12,America/Los_Angeles,37.38691,-121.90553
2312,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,171999232,103.211.180.1,1.68851E+12,America/Los_Angeles,37.38696,-121.90555
2313,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,171999232,103.211.180.1,1.68851E+12,America/Los_Angeles,37.38697,-121.90551
2314,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,172015616,103.211.180.1,1.68851E+12,America/Los_Angeles,37.38693,-121.90554
2315,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,171999232,103.211.180.1,1.68851E+12,America/Los_Angeles,37.38689,-121.90551
2316,14,bd7b10e3-9199-3ee8-866b-1a08574fed07,172015616,103.211.180.1,1.68851E+12,America/Los_Angeles,37.386909,-121.905571
2317,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,171999232,103.211.180.1,1.68851E+12,America/Los_Angeles,37.38696,-121.9055
2318,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,172015616,103.211.180.1,1.68851E+12,America/Los_Angeles,37.373105,-121.90237
2319,16,bd7b10e3-9199-3ee8-866b-1a08574fed07,172015616,103.211.180.1,1.68851E+12,America/Los_Angeles,37.373173,-121.902359
2320,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,172015616,103.211.180.1,1.68851E+12,America/Los_Angeles,37.37312,-121.90234
2321,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,168853504,103.211.180.1,1.68851E+12,America/Los_Angeles,37.3869,-121.90555
2322,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167804928,103.211.180.1,1.68851E+12,America/Los_Angeles,37.38696,-121.90554
2323,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,103.211.180.1,1.68851E+12,America/Los_Angeles,37.36016,-121.90535
2324,12,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,,1.68851E+12,America/Los_Angeles,37.360107,-121.905418
2325,6,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,,1.68851E+12,America/Los_Angeles,37.349735,-121.916931
2326,6,bd7b10e3-9199-3ee8-866b-1a08574fed07,168869888,,1.68851E+12,America/Los_Angeles,37.349743,-121.916939
2327,3,bd7b10e3-9199-3ee8-866b-1a08574fed07,168869888,,1.68851E+12,America/Los_Angeles,37.331774,-121.93969
2328,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,,1.68851E+12,America/Los_Angeles,37.34017,-121.92913
2329,4,bd7b10e3-9199-3ee8-866b-1a08574fed07,168869888,,1.68851E+12,America/Los_Angeles,37.340172,-121.929146
2330,5,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,,1.68851E+12,America/Los_Angeles,37.340179,-121.929138
2331,5,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,,1.68851E+12,America/Los_Angeles,37.331783,-121.93969
2332,3,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,,1.68851E+12,America/Los_Angeles,37.31938,-121.940326
2333,5,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,,1.68851E+12,America/Los_Angeles,37.31937,-121.940315
2334,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167788544,100.16.173.49,1.68851E+12,America/Los_Angeles,37.3058,-121.9406
2335,26,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,100.16.173.49,1.68851E+12,America/Los_Angeles,37.30581,-121.94064
2336,4,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,100.16.173.49,1.68851E+12,America/Los_Angeles,37.30582,-121.940643
2337,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,100.16.173.49,1.68851E+12,America/Los_Angeles,37.30586,-121.9406
2338,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,100.16.173.49,1.68851E+12,America/Los_Angeles,37.30584,-121.94068
2339,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167804928,100.16.173.49,1.68851E+12,America/Los_Angeles,37.30586,-121.94065
2340,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,100.16.173.49,1.68851E+12,America/Los_Angeles,37.30581,-121.94067
2341,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,,1.68851E+12,America/Los_Angeles,37.305809,-121.940628
2342,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,100.16.173.49,1.68851E+12,America/Los_Angeles,37.28194,-121.942451
2343,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,100.16.173.49,1.68851E+12,America/Los_Angeles,37.2819,-121.942484
2344,10,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,100.16.173.49,1.68851E+12,America/Los_Angeles,37.28191,-121.942406
2345,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,100.16.173.49,1.68851E+12,America/Los_Angeles,37.28195,-121.94245
2346,7,bd7b10e3-9199-3ee8-866b-1a08574fed07,173064192,100.16.173.49,1.68851E+12,America/Los_Angeles,37.293568,-121.938026
2347,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,172015616,100.16.173.49,1.68851E+12,America/Los_Angeles,37.29354,-121.93808
2348,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,171966464,100.16.173.49,1.68851E+12,America/Los_Angeles,37.29351,-121.938
2349,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,172015616,100.16.173.49,1.68851E+12,America/Los_Angeles,37.293577,-121.93806
2350,8,bd7b10e3-9199-3ee8-866b-1a08574fed07,172015616,100.16.173.49,1.68851E+12,America/Los_Angeles,37.293556,-121.938042
2351,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,100.16.173.49,1.68851E+12,America/Los_Angeles,37.28195,-121.94248
2352,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,100.16.173.49,1.68851E+12,America/Los_Angeles,37.2819,-121.94242
2353,14,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,100.16.173.49,1.68851E+12,America/Los_Angeles,37.281921,-121.942406
2354,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,100.16.173.49,1.68851E+12,America/Los_Angeles,37.28196,-121.94246
2355,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,100.16.173.49,1.68851E+12,America/Los_Angeles,37.28196,-121.94242
2356,1,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,,1.68851E+12,America/Los_Angeles,37.26967,-121.9477
2357,13,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,,1.68851E+12,America/Los_Angeles,37.269672,-121.947701
2358,10,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,104.10.248.129,1.68851E+12,America/Los_Angeles,37.257835,-121.954338
2359,2,bd7b10e3-9199-3ee8-866b-1a08574fed07,167821312,104.10.248.129,1.68851E+12,America/Los_Angeles,37.25787,-121.95437
